length_url,length_hostname,nb_dots,nb_hyphens,nb_slash,nb_qm,nb_and,nb_at,nb_eq,ratio_digits_url,ratio_digits_host,nb_subdomains,has_ip,tld_in_subdomain,entropy_hostname,path_len,query_len,label
17,10,1,0,2,0,0,0,0,0.35294117647058826,0.6,0,0,0,2.6464393446710153,0,0,0
16,9,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.169925001442312,0,0,0
17,10,1,0,2,0,0,0,0,0.058823529411764705,0.1,0,0,0,3.321928094887362,0,0,0
229,13,1,0,5,1,2,0,3,0.4279475982532751,0.0,0,0,0,3.3927474104487847,51,157,1
29,22,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.7321588913645694,0,0,0
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.1898980954642866,0,0,0
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.5,0,0,0
26,12,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.2516291673878226,7,0,1
133,14,1,0,6,0,0,0,0,0.5488721804511278,0.0,0,0,0,3.521640636343319,111,0,1
64,18,1,0,6,1,0,0,1,0.046875,0.0,0,0,0,3.3921472236645345,31,7,1
50,16,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.625,27,0,1
42,14,1,0,4,0,0,0,0,0.023809523809523808,0.0,0,0,0,3.3248629576173574,20,0,1
23,16,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.452819531114783,0,0,0
103,15,1,0,3,1,1,1,2,0.47572815533980584,0.0,0,0,0,3.5068905956085183,21,59,1
223,12,1,0,6,1,2,0,3,0.34080717488789236,0.0,0,0,0,3.0849625007211556,46,157,1
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.5465935642949384,0,0,0
80,17,2,0,5,0,0,0,0,0.2875,0.0,1,0,0,3.1018812234760182,56,0,1
24,17,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.6168746059562227,0,0,0
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.454822399946607,0,0,0
62,9,1,0,5,0,0,0,0,0.41935483870967744,0.0,0,0,0,2.94770277922009,46,0,1
90,32,2,0,8,0,0,0,0,0.35555555555555557,0.375,1,0,0,4.116729296672174,51,0,1
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.418295834054489,0,0,0
21,6,1,0,3,0,0,0,0,0.047619047619047616,0.0,0,0,0,1.9182958340544893,7,0,1
25,18,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.8365916681089787,0,0,0
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.521640636343319,0,0,0
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.459431618637298,0,0,0
119,17,2,0,8,1,1,0,2,0.04201680672268908,0.0,1,0,0,3.3371753411230776,70,23,1
50,33,3,4,4,0,0,0,0,0.22,0.3333333333333333,2,0,1,3.657289952363989,10,0,1
19,12,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.2516291673878226,0,0,0
33,17,1,0,3,0,0,0,0,0.030303030303030304,0.0,0,0,0,3.4992275471326932,9,0,1
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0565647621309537,0,0,0
90,13,2,0,8,0,0,0,0,0.23333333333333334,0.0,1,0,0,2.7192945256669794,70,0,1
25,18,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.6143694458867563,0,0,0
21,14,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.039148671903071,0,0,0
31,24,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.4864405016961446,0,0,0
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.323231428797621,0,0,0
19,12,1,1,2,0,0,0,0,0.10526315789473684,0.16666666666666666,0,0,0,3.418295834054489,0,0,0
24,17,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.41041725276052,0,0,0
49,16,1,0,4,0,0,0,0,0.061224489795918366,0.0,0,0,0,3.1556390622295662,26,0,1
16,9,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.94770277922009,0,0,0
42,13,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.3927474104487847,22,0,1
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.182005814760214,0,0,0
14,7,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.5216406363433186,0,0,0
31,24,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.772055208874201,0,0,0
83,14,1,0,6,0,0,0,0,0.3493975903614458,0.0,0,0,0,3.3787834934861767,62,0,1
46,21,2,0,5,0,0,0,0,0.10869565217391304,0.0,1,0,0,3.5944656369614525,18,0,1
39,22,1,0,4,0,0,0,0,0.0,0.0,0,0,0,3.749902506162895,10,0,1
15,8,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0,0,0,0
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.327819531114783,0,0,0
24,16,2,0,3,0,0,0,0,0.08333333333333333,0.125,1,0,0,3.5,1,0,1
57,38,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.705054079678041,12,0,1
52,18,2,1,7,0,0,0,0,0.057692307692307696,0.0,1,0,0,3.4613201402110083,27,0,1
26,19,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.43162356584743,0,0,0
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.2359263506290334,0,0,0
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.327819531114783,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.5465935642949384,0,0,0
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.921928094887362,0,0,0
24,17,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.572469458770136,0,0,0
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.452819531114783,0,0,0
24,17,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.4992275471326932,0,0,0
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.202819531114783,0,0,0
19,12,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.0849625007211556,0,0,0
25,18,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.461320140211008,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.238901256602631,0,0,0
13,6,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.584962500721156,0,0,0
78,21,1,0,5,0,0,0,0,0.2692307692307692,0.0,0,0,0,3.499227541723357,50,0,1
36,28,2,0,3,0,0,0,0,0.027777777777777776,0.03571428571428571,1,0,0,3.5296964395284127,1,0,1
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.4182958340544896,0,0,1
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.027169118440619,0,0,0
96,18,1,0,7,2,1,0,3,0.13541666666666666,0.0,0,0,0,3.6143694458867563,32,38,1
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0957952550009344,0,0,0
212,20,1,0,5,1,2,0,3,0.4716981132075472,0.0,0,0,0,3.721928094887362,27,157,1
51,13,1,0,6,0,0,0,0,0.0,0.0,0,0,0,2.8150724101159437,31,0,1
61,17,2,1,6,0,0,0,0,0.0,0.0,1,0,0,3.2639334294856344,37,0,1
50,20,1,0,6,0,0,0,0,0.0,0.0,0,0,0,3.6841837197791887,23,0,1
431,7,1,0,4,1,4,0,5,0.1345707656612529,0.2857142857142857,0,0,0,2.807354922057604,31,385,1
20,13,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.238901256602631,0,0,0
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.4104172527605203,0,0,0
143,12,1,0,7,1,5,1,5,0.07692307692307693,0.0,0,0,0,3.418295834054489,100,23,1
25,18,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.266332639970623,0,0,1
243,12,1,0,7,1,2,0,3,0.36213991769547327,0.0,0,0,0,3.2516291673878226,65,157,1
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.189898095464287,0,0,0
14,7,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.807354922057604,0,0,0
29,15,2,0,3,0,0,0,0,0.034482758620689655,0.0,1,0,0,3.4565647621309536,6,0,1
23,16,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.375,0,0,0
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3787834934861767,0,0,0
16,9,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.725480556997868,0,0,0
101,37,2,1,6,1,0,0,0,0.0,0.0,1,0,0,3.8720494884569496,56,0,1
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3787834934861767,0,0,0
111,12,1,0,3,1,4,0,5,0.05405405405405406,0.0,0,0,0,3.0220552088742,10,81,1
66,23,1,1,7,0,0,0,0,0.0,0.0,0,0,0,3.675310868912364,36,0,1
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.6402239289418516,0,0,0
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.4464393446710155,0,0,0
34,26,2,0,3,0,0,0,0,0.0,0.0,1,0,1,3.8252517372886508,1,0,1
43,10,1,0,7,0,0,0,0,0.0,0.0,0,0,0,3.121928094887362,26,0,1
18,11,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.459431618637298,0,0,0
72,13,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.3927474104487847,52,0,1
24,17,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.2639334294856344,0,0,0
52,16,2,0,5,0,0,0,0,0.25,0.0,1,0,0,3.202819531114783,28,0,1
65,33,2,0,3,1,0,0,1,0.15384615384615385,0.09090909090909091,1,0,0,4.066677073707229,11,12,1
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.095795255000934,0,0,0
43,13,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.7004397181410926,23,0,1
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.182005814760214,0,0,0
47,25,2,0,3,0,0,0,0,0.1276595744680851,0.0,1,0,0,3.673269689515108,15,0,1
22,15,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.5068905956085183,0,0,0
30,23,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.6424896731661263,0,0,0
14,7,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.5216406363433186,0,0,0
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.52164063634332,0,0,0
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.373557262275185,0,0,0
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.32323142879762,0,0,0
28,21,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.975418017913832,0,0,0
62,23,2,0,5,0,0,0,0,0.016129032258064516,0.0,1,0,0,3.762267390651495,31,0,1
26,19,1,0,2,0,0,0,0,0.038461538461538464,0.05263157894736842,0,0,0,3.4713544870139286,0,0,0
16,9,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.94770277922009,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.4182958340544896,0,0,0
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3248629576173574,0,0,0
31,20,2,0,3,0,0,0,0,0.03225806451612903,0.05,1,0,0,3.521928094887362,4,0,1
30,22,1,0,3,0,0,0,0,0.0,0.0,0,0,0,3.732158891364569,1,0,1
54,11,1,0,5,0,0,0,0,0.018518518518518517,0.0,0,0,0,3.0957952550009344,36,0,1
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.121928094887362,0,0,0
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.506890595608518,0,0,0
30,22,2,1,3,0,0,0,0,0.0,0.0,1,0,0,3.6635327548042533,1,0,1
178,36,4,2,6,2,4,0,6,0.20786516853932585,0.0,3,0,0,3.6722542525286004,58,76,1
25,18,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.1916116417513782,0,0,0
16,9,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.725480556997868,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0269868333592873,0,0,0
26,19,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.2866294867861954,0,0,0
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.375,0,0,0
35,17,1,1,3,0,0,0,0,0.0,0.0,0,0,0,3.4548223999466066,11,0,1
56,16,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.202819531114783,32,0,1
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.9312089489103235,0,0,0
27,14,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.182005814760214,6,0,1
28,12,2,0,3,0,0,0,0,0.0,0.0,1,0,0,2.9182958340544896,9,0,1
80,25,2,0,9,0,0,0,0,0.3125,0.24,1,0,0,3.813660689688185,48,0,1
27,20,2,0,2,0,0,0,0,0.14814814814814814,0.2,1,0,0,3.9219280948873623,0,0,1
19,6,1,0,3,0,0,0,0,0.10526315789473684,0.3333333333333333,0,0,0,2.2516291673878226,6,0,1
28,19,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.366091329119192,1,0,1
39,21,2,0,3,0,0,0,0,0.02564102564102564,0.047619047619047616,1,0,0,3.8208888513501886,10,0,1
37,29,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.50414910102964,1,0,1
25,18,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.6835423624332306,0,0,0
70,53,5,0,3,0,0,0,0,0.0,0.0,4,0,1,3.975693634928893,10,0,1
32,25,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.559079570624174,0,0,0
16,9,1,0,2,0,0,0,0,0.0625,0.1111111111111111,0,0,0,3.169925001442312,0,0,0
25,18,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.6835423624332306,0,0,0
60,17,1,2,6,0,0,0,0,0.0,0.0,0,0,0,3.734521664779752,36,0,1
15,8,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.5,0,0,0
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0957952550009344,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.238901256602631,0,0,0
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.1556390622295662,0,0,0
81,16,1,1,9,0,0,0,0,0.012345679012345678,0.0,0,0,0,3.5,58,0,1
152,16,1,0,11,0,0,0,1,0.1513157894736842,0.0,0,0,0,3.327819531114783,129,0,1
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.084962500721156,0,0,0
21,14,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.378783493486176,0,0,0
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.572469458770136,0,0,0
25,18,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.725480556997868,0,0,0
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3232314287976203,0,0,0
129,19,1,1,7,1,1,0,2,0.17829457364341086,0.0,0,0,0,3.3660913291191923,46,55,1
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.321928094887362,0,0,0
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.41041725276052,0,0,0
90,21,1,0,7,1,0,1,1,0.0,0.0,0,0,0,3.7256507561120933,34,27,1
77,18,1,0,10,0,0,0,0,0.0,0.0,0,0,0,3.4613201402110083,52,0,1
59,27,2,0,6,0,0,0,0,0.01694915254237288,0.0,1,0,0,3.736006946447657,24,0,1
24,17,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.734521664779752,0,0,1
105,14,3,0,8,1,0,1,1,0.05714285714285714,0.0,2,0,0,3.128085278891395,60,23,1
62,21,2,0,4,0,0,0,0,0.0,0.0,1,0,0,3.463280517810811,34,0,1
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.640223928941851,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3927474104487847,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0849625007211556,0,0,0
26,19,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.6818808028034016,0,0,0
43,35,2,1,3,0,0,0,0,0.0,0.0,1,0,1,4.107156230921613,1,0,1
16,9,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.725480556997868,0,0,0
19,12,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.2516291673878226,0,0,0
34,20,2,0,4,0,0,0,0,0.0,0.0,1,0,0,3.4464393446710155,7,0,1
18,11,2,0,2,0,0,0,0,0.0,0.0,1,0,0,2.9139770731827523,0,0,0
28,21,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.784941827437642,0,0,0
79,14,1,0,7,0,0,0,1,0.26582278481012656,0.0,0,0,0,3.521640636343319,58,0,1
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3735572622751846,0,0,0
24,10,1,0,3,0,0,0,0,0.0,0.0,0,0,0,2.9219280948873623,7,0,1
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.121928094887362,0,0,1
55,18,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.4613201402110083,30,0,1
72,22,1,0,4,1,1,0,2,0.0,0.0,0,0,0,3.663532754804254,22,20,1
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.8453509366224368,0,0,0
62,31,2,0,7,0,0,0,0,0.016129032258064516,0.0,1,0,0,3.9134007456613777,24,0,1
30,23,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.7622673906514943,0,0,0
62,11,1,0,6,0,0,0,0,0.41935483870967744,0.0,0,0,0,3.277613436819116,44,0,1
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.182005814760214,0,0,0
26,19,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.4316235658474303,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.084962500721156,0,0,0
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.6644977792004623,0,0,0
175,17,2,0,5,1,3,0,2,0.25142857142857145,0.0,1,0,0,3.5724694587701364,24,125,1
78,53,3,0,4,0,0,0,0,0.16666666666666666,0.1320754716981132,2,0,0,4.275208785512426,17,0,1
150,23,1,0,11,0,0,0,0,0.3,0.0,0,0,0,3.3816201079487347,120,0,1
29,22,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.6635327548042538,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.8553885422075336,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.238901256602631,0,0,0
175,34,2,3,6,0,0,0,0,0.16,0.058823529411764705,1,0,0,3.9764499732851233,133,0,1
46,16,2,0,5,0,0,0,0,0.06521739130434782,0.0,1,0,0,3.202819531114783,22,0,1
88,18,2,0,7,0,0,0,0,0.2727272727272727,0.0,1,0,0,3.4613201402110083,63,0,1
77,15,1,0,5,0,0,0,0,0.2987012987012987,0.0,0,0,0,3.640223928941852,55,0,1
24,17,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.337175341123077,0,0,0
32,25,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.6234651896016463,0,0,0
28,21,3,0,2,0,0,0,0,0.0,0.0,2,0,0,3.5585186130489057,0,0,1
85,9,1,0,8,0,0,0,0,0.047058823529411764,0.4444444444444444,0,0,0,2.94770277922009,69,0,1
39,18,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.4193819456463714,14,0,1
28,21,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.4632805178108104,0,0,0
48,13,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.3927474104487847,28,0,1
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.32323142879762,0,0,0
50,19,1,0,4,0,0,0,0,0.02,0.0,0,0,0,3.511085408180427,24,0,1
21,14,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.039148671903071,0,0,0
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.875,0,0,0
20,7,1,0,3,0,0,0,0,0.0,0.0,0,0,0,2.807354922057604,6,0,1
25,18,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.419381945646371,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0220552088742005,0,0,0
26,19,1,2,2,0,0,0,0,0.15384615384615385,0.21052631578947367,0,0,0,3.826874881864636,0,0,0
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.2776134368191165,0,0,0
31,14,1,0,3,0,0,0,0,0.0,0.0,0,0,0,3.182005814760214,10,0,1
115,14,3,0,9,1,0,1,1,0.05217391304347826,0.0,2,0,0,3.128085278891395,70,23,1
24,17,2,0,2,0,0,0,0,0.08333333333333333,0.11764705882352941,1,0,0,3.337175341123077,0,0,1
54,11,1,0,7,1,0,0,0,0.037037037037037035,0.18181818181818182,0,0,0,3.095795255000934,8,27,1
25,17,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.6168746059562227,1,0,1
35,17,1,0,3,0,0,0,0,0.17142857142857143,0.0,0,0,0,3.381580488309164,11,0,1
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0849625007211556,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0220552088742,0,0,0
35,15,1,0,4,0,0,0,0,0.08571428571428572,0.0,0,0,0,3.189898095464287,13,0,1
37,30,1,3,2,0,0,0,0,0.0,0.0,0,0,0,3.6859175795054955,0,0,0
54,16,2,0,5,0,0,0,0,0.07407407407407407,0.0,1,0,0,3.202819531114783,30,0,1
196,15,1,1,4,1,2,0,3,0.42857142857142855,0.0,0,0,0,3.3232314287976203,16,157,1
46,26,2,0,5,0,0,0,0,0.34782608695652173,0.3076923076923077,1,0,0,4.103909910282364,13,0,1
28,19,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.616348566075163,1,0,1
27,19,2,0,3,0,0,0,0,0.0,0.0,1,0,0,3.6818808028034016,1,0,1
54,28,2,1,4,0,0,0,0,0.05555555555555555,0.10714285714285714,1,0,0,4.012188403968661,18,0,1
73,18,2,0,8,0,0,0,0,0.0136986301369863,0.0,1,0,0,3.7254805569978675,48,0,1
18,11,1,0,2,0,0,0,0,0.1111111111111111,0.18181818181818182,0,0,0,3.027169118440619,0,0,0
40,33,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.8391081341821707,0,0,0
118,36,4,2,6,1,0,0,1,0.2457627118644068,0.0,3,0,0,3.6722542525286004,58,16,1
112,19,2,0,8,0,0,0,1,0.24107142857142858,0.3157894736842105,1,0,0,3.826874881864637,86,0,1
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.2516291673878226,0,0,0
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.334679141051595,0,0,1
57,48,4,1,3,0,0,0,0,0.05263157894736842,0.0625,3,0,0,4.1470552088742005,1,0,1
144,24,1,0,8,1,2,0,3,0.1597222222222222,0.0,0,0,0,3.6368421881310122,47,65,1
21,14,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.182005814760214,0,0,0
41,17,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.1018812234760182,17,0,1
19,12,2,0,2,0,0,0,0,0.0,0.0,1,0,0,2.8553885422075336,0,0,1
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.238901256602631,0,0,0
26,19,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.260828171224455,0,0,0
29,22,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.697845823084412,0,0,0
22,15,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3735572622751855,0,0,0
59,10,2,0,5,0,0,0,0,0.3220338983050847,0.0,1,0,0,2.9219280948873623,42,0,1
14,7,1,0,2,0,0,0,0,0.2857142857142857,0.5714285714285714,0,0,0,2.807354922057604,0,0,0
34,27,2,0,2,0,0,0,0,0.0,0.0,1,0,0,4.060262039120379,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.0220552088742,0,0,0
90,16,1,0,4,1,2,0,3,0.37777777777777777,0.0,0,0,0,3.327819531114783,6,59,1
60,37,2,0,6,0,0,0,0,0.05,0.08108108108108109,1,0,0,4.14162160875525,16,0,1
72,23,2,1,4,1,1,0,2,0.027777777777777776,0.0,1,0,0,3.7622673906514947,20,20,1
23,16,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.75,0,0,0
28,21,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.653756708287001,0,0,0
18,11,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.8453509366224368,0,0,0
105,15,2,0,3,1,2,0,3,0.26666666666666666,0.13333333333333333,1,0,0,3.240223928941852,9,72,1
22,15,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.4565647621309536,0,0,0
45,14,2,0,6,0,0,0,0,0.0,0.0,1,0,0,3.2359263506290334,24,0,1
39,16,1,0,5,0,0,0,0,0.0,0.0,0,0,0,3.202819531114783,16,0,1
20,13,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.180832987205441,0,0,0
125,15,1,1,6,2,2,0,3,0.216,0.0,0,0,0,3.773557262275185,39,63,1
18,11,2,0,2,0,0,0,0,0.0,0.0,1,0,0,3.095795255000934,0,0,0
23,16,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.452819531114783,0,0,0
43,16,2,0,4,0,0,0,0,0.023255813953488372,0.0,1,0,0,3.452819531114783,20,0,1
17,10,1,1,2,0,0,0,0,0.0,0.0,0,0,0,3.1219280948873624,0,0,0
66,22,2,0,6,0,0,0,0,0.0,0.0,1,0,0,3.697845823084412,37,0,1
74,32,3,1,5,0,0,0,1,0.0945945945945946,0.21875,2,0,0,4.265319531114783,34,0,1
33,26,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.719294525666979,0,0,0
23,16,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.202819531114783,0,0,0
26,19,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.7216117239699007,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.084962500721156,0,0,0
17,10,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.121928094887362,0,0,0
37,13,1,0,4,0,0,0,0,0.0,0.0,0,0,0,3.238901256602631,17,0,1
26,19,1,0,2,0,0,0,0,0.11538461538461539,0.15789473684210525,0,0,0,3.7216117239698994,0,0,0
27,20,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.4841837197791885,0,0,0
14,7,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.807354922057604,0,0,0
46,29,2,0,3,0,0,0,0,0.13043478260869565,0.20689655172413793,1,0,0,4.211260736432281,10,0,1
170,16,1,0,3,1,7,1,8,0.08823529411764706,0.0,0,0,0,3.202819531114783,10,136,1
39,17,2,0,5,0,0,0,0,0.0,0.0,1,0,0,3.454822399946607,15,0,1
15,8,1,0,2,0,0,0,0,0.0,0.0,0,0,0,2.75,0,0,0
25,18,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.3921472236645345,0,0,0
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.084962500721156,0,0,0
434,14,2,0,24,1,9,0,9,0.06221198156682028,0.0,1,0,0,3.521640636343319,29,383,1
19,12,1,0,2,0,0,0,0,0.0,0.0,0,0,0,3.084962500721156,0,0,0
16,9,1,0,2,0,0,0,0,0.3125,0.5555555555555556,0,0,0,2.6416041678685933,0,0,0
24,16,2,0,3,0,0,0,0,0.16666666666666666,0.25,1,0,0,3.1493974703476995,1,0,1
